age,job,marital,education,default,housing,loan,contact,month,day_of_week,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y,job1,marital1,education1,housing1,loan1,contact1,month1,day_of_week1,poutcome1
58,RETIRED,MARRIED,BASIC.9Y,NO,NO,YES,CELLULAR,MAY,WED,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.334,5099.1,True,5,1,2,0,2,0,6,4,1
25,SELFEMPLOYED,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,TELEPHONE,JUN,WED,2.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,True,6,1,5,2,0,1,4,4,1
35,BLUECOLLAR,DIVORCED,BASIC.9Y,NO,YES,NO,CELLULAR,MAY,TUE,1.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.344,5099.1,True,1,0,2,2,0,0,6,3,0
28,SERVICES,SINGLE,HIGH.SCHOOL,NO,NO,NO,CELLULAR,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,7,2,3,0,0,0,3,4,1
55,BLUECOLLAR,MARRIED,PROFESSIONAL.COURSE,NO,YES,YES,CELLULAR,MAY,FRI,3.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.25,5099.1,True,1,1,5,2,2,0,6,0,0
54,ENTREPRENEUR,MARRIED,BASIC.4Y,UNKNOWN,NO,YES,TELEPHONE,MAY,THU,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,True,2,1,0,0,2,1,6,2,1
45,TECHNICIAN,DIVORCED,BASIC.9Y,UNKNOWN,NO,NO,CELLULAR,JUL,WED,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,9,0,2,0,0,0,3,4,1
32,BLUECOLLAR,MARRIED,BASIC.9Y,NO,YES,NO,CELLULAR,APR,THU,1.0,999,1,FAILURE,-1.8,93.075,-47.1,1.41,5099.1,True,1,1,2,2,0,0,0,2,0
50,ADMIN,MARRIED,BASIC.9Y,UNKNOWN,YES,NO,CELLULAR,AUG,THU,3.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,True,0,1,2,2,0,0,1,2,1
75,RETIRED,MARRIED,BASIC.4Y,NO,NO,NO,CELLULAR,APR,TUE,1.0,999,1,FAILURE,-1.8,93.075,-47.1,1.405,5099.1,True,5,1,0,0,0,0,0,3,0
33,SELFEMPLOYED,DIVORCED,UNKNOWN,NO,NO,NO,TELEPHONE,MAY,WED,4.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.8580000000000005,5191.0,True,6,0,7,0,0,1,6,4,1
29,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,NO,YES,CELLULAR,AUG,WED,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.967,5228.1,True,4,1,6,0,2,0,1,4,1
45,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,MAY,THU,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.327,5099.1,True,4,1,6,2,0,0,6,2,1
38,ADMIN,DIVORCED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,APR,MON,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.392,5099.1,True,0,0,6,0,0,0,0,1,1
24,SERVICES,SINGLE,PROFESSIONAL.COURSE,NO,YES,NO,TELEPHONE,MAY,MON,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.8580000000000005,5191.0,True,7,2,5,2,0,1,6,1,1
41,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,AUG,MON,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,True,9,1,5,2,0,0,1,1,1
58,RETIRED,DIVORCED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,JUN,TUE,1.0,999,0,NONEXISTENT,-2.9,92.963,-40.8,1.262,5076.2,True,5,0,3,2,0,0,4,3,1
34,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,NO,YES,TELEPHONE,MAY,WED,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,0,1,6,0,2,1,6,4,1
34,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,NOV,MON,2.0,999,0,NONEXISTENT,-1.1,94.76700000000001,-50.8,1.05,4963.6,True,0,1,6,0,0,0,7,1,1
37,TECHNICIAN,DIVORCED,PROFESSIONAL.COURSE,NO,NO,NO,TELEPHONE,MAY,WED,1.0,999,0,NONEXISTENT,0.08518338596065096,93.994,-36.4,4.856,5191.0,True,9,0,5,0,0,1,6,4,1
53,BLUECOLLAR,DIVORCED,BASIC.4Y,NO,NO,NO,TELEPHONE,JUN,WED,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,True,1,0,0,0,0,1,4,4,1
54,TECHNICIAN,DIVORCED,PROFESSIONAL.COURSE,NO,UNKNOWN,YES,CELLULAR,JUL,TUE,14.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,9,0,5,1,2,0,3,3,1
32,TECHNICIAN,DIVORCED,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,NOV,TUE,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.1530000000000005,5195.8,True,9,0,5,2,0,0,7,3,1
42,ADMIN,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,JUL,FRI,6.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,0,1,3,2,0,0,3,0,1
28,TECHNICIAN,SINGLE,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,AUG,THU,2.0,3,1,SUCCESS,-2.9,92.20100000000001,-41.8,0.851,5076.2,True,9,2,5,2,0,0,1,2,2
33,SERVICES,SINGLE,HIGH.SCHOOL,NO,YES,NO,TELEPHONE,MAY,FRI,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.864,5191.0,True,7,2,3,2,0,1,6,0,1
41,BLUECOLLAR,MARRIED,BASIC.9Y,NO,YES,NO,CELLULAR,APR,MON,2.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.405,5099.1,True,1,1,2,2,0,0,0,1,1
31,SERVICES,MARRIED,HIGH.SCHOOL,NO,NO,YES,CELLULAR,NOV,THU,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,True,7,1,3,0,2,0,7,2,1
40,TECHNICIAN,MARRIED,BASIC.9Y,UNKNOWN,NO,YES,TELEPHONE,MAY,THU,4.0,999,0,NONEXISTENT,1.1,93.994,-36.4,3.6207284430410493,5191.0,True,9,1,2,0,2,1,6,2,1
53,UNKNOWN,MARRIED,BASIC.9Y,NO,NO,YES,CELLULAR,NOV,WED,1.0,999,1,FAILURE,-3.4,92.649,-30.1,0.716,5017.5,True,11,1,2,0,2,0,7,4,0
40,ADMIN,DIVORCED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,MON,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,0,0,6,2,0,0,1,1,1
82,HOUSEMAID,MARRIED,BASIC.4Y,NO,NO,NO,TELEPHONE,SEP,TUE,3.0,3,2,SUCCESS,-1.1,94.199,-37.5,0.877,4963.6,True,3,1,0,0,0,1,9,3,2
28,BLUECOLLAR,MARRIED,BASIC.4Y,NO,YES,NO,CELLULAR,JUL,MON,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,True,1,1,0,2,0,0,3,1,1
30,ADMIN,MARRIED,HIGH.SCHOOL,UNKNOWN,YES,NO,CELLULAR,NOV,WED,3.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.12,5195.8,True,0,1,3,2,0,0,7,4,1
31,UNEMPLOYED,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,JUL,TUE,1.0,6,3,SUCCESS,-1.7,94.215,-40.3,0.835,4991.6,True,10,2,6,2,0,0,3,3,2
32,TECHNICIAN,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,WED,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,9,2,6,2,0,0,1,4,1
54,BLUECOLLAR,MARRIED,BASIC.4Y,NO,YES,NO,CELLULAR,AUG,TUE,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,True,1,1,0,2,0,0,1,3,1
31,BLUECOLLAR,MARRIED,BASIC.9Y,NO,NO,NO,CELLULAR,JUL,WED,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,1,1,2,0,0,0,3,4,1
50,SERVICES,MARRIED,UNKNOWN,NO,YES,NO,CELLULAR,AUG,THU,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.968,5228.1,True,7,1,7,2,0,0,1,2,1
47,TECHNICIAN,SINGLE,UNKNOWN,NO,NO,NO,CELLULAR,JUL,TUE,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,9,2,7,0,0,0,3,3,1
31,ADMIN,SINGLE,HIGH.SCHOOL,NO,YES,YES,CELLULAR,MAY,WED,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.281,5099.1,True,0,2,3,2,2,0,6,4,1
32,UNEMPLOYED,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,NOV,THU,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,True,10,1,3,2,0,0,7,2,1
46,ADMIN,SINGLE,HIGH.SCHOOL,NO,YES,NO,CELLULAR,NOV,MON,2.0,999,2,FAILURE,-1.1,94.76700000000001,-50.8,1.048,4963.6,True,0,2,3,2,0,0,7,1,0
47,ADMIN,SINGLE,HIGH.SCHOOL,NO,NO,NO,CELLULAR,MAY,MON,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,True,0,2,3,0,0,0,6,1,1
32,ADMIN,SINGLE,HIGH.SCHOOL,NO,NO,NO,CELLULAR,NOV,MON,2.0,999,2,FAILURE,-1.1,94.76700000000001,-50.8,1.048,4963.6,True,0,2,3,0,0,0,7,1,0
52,SERVICES,DIVORCED,HIGH.SCHOOL,UNKNOWN,NO,NO,CELLULAR,NOV,MON,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.191,5195.8,True,7,0,3,0,0,0,7,1,1
45,ADMIN,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,OCT,FRI,3.0,6,1,SUCCESS,-1.1,94.601,-49.5,1.0290000000000001,4963.6,True,0,1,3,2,0,0,8,0,2
32,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,MAY,FRI,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,True,0,1,6,2,0,0,6,0,1
71,BLUECOLLAR,DIVORCED,BASIC.4Y,UNKNOWN,NO,NO,CELLULAR,AUG,THU,1.0,999,0,NONEXISTENT,-1.7,94.027,-38.3,0.904,4991.6,True,1,0,0,0,0,0,1,2,1
49,SERVICES,MARRIED,HIGH.SCHOOL,NO,YES,NO,TELEPHONE,MAY,FRI,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,True,7,1,3,2,0,1,6,0,1
46,ADMIN,MARRIED,HIGH.SCHOOL,NO,YES,YES,TELEPHONE,JUN,WED,10.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.864,5228.1,True,0,1,3,2,2,1,4,4,1
46,BLUECOLLAR,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,CELLULAR,NOV,FRI,1.0,999,0,NONEXISTENT,-1.1,93.749,-50.8,1.028,4963.6,True,1,1,5,0,0,0,7,0,1
38,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,TUE,6.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,0,1,6,2,0,0,1,3,1
57,SERVICES,MARRIED,PROFESSIONAL.COURSE,UNKNOWN,NO,NO,CELLULAR,AUG,MON,2.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.965,5228.1,True,7,1,5,0,0,0,1,1,1
41,SERVICES,SINGLE,HIGH.SCHOOL,UNKNOWN,UNKNOWN,UNKNOWN,CELLULAR,MAY,MON,2.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,True,7,2,3,1,1,0,6,1,0
44,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,TELEPHONE,MAY,FRI,3.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.864,5191.0,True,9,1,5,0,0,1,6,0,1
47,TECHNICIAN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,WED,7.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,True,9,1,6,2,0,0,1,4,1
40,BLUECOLLAR,MARRIED,BASIC.9Y,NO,YES,YES,TELEPHONE,MAY,WED,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.8580000000000005,5191.0,True,1,1,2,2,2,1,6,4,1
57,RETIRED,SINGLE,PROFESSIONAL.COURSE,NO,YES,NO,TELEPHONE,MAY,MON,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,5,2,5,2,0,1,6,1,1
27,ADMIN,SINGLE,UNKNOWN,NO,NO,NO,CELLULAR,MAR,TUE,1.0,3,1,SUCCESS,-1.8,93.369,-34.8,0.637,5008.7,True,0,2,7,0,0,0,5,3,2
52,BLUECOLLAR,MARRIED,BASIC.9Y,NO,NO,NO,CELLULAR,AUG,FRI,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.966,5228.1,True,1,1,2,0,0,0,1,0,1
34,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,YES,TELEPHONE,JUN,WED,1.0,999,0,NONEXISTENT,-2.9,92.963,-40.8,1.26,5076.2,True,4,1,6,2,2,1,4,4,1
42,ENTREPRENEUR,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,TELEPHONE,MAY,TUE,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,2,1,6,2,0,1,6,3,1
51,TECHNICIAN,MARRIED,UNKNOWN,NO,YES,NO,TELEPHONE,JUN,FRI,3.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,True,9,1,7,2,0,1,4,0,1
45,MANAGEMENT,MARRIED,BASIC.4Y,UNKNOWN,YES,NO,TELEPHONE,MAY,FRI,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.855,5191.0,True,4,1,0,2,0,1,6,0,1
56,RETIRED,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,MAY,MON,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.244,5099.1,True,5,1,3,0,0,0,6,1,1
41,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,MAY,THU,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.327,5099.1,True,4,1,6,2,0,0,6,2,1
44,ADMIN,MARRIED,HIGH.SCHOOL,NO,YES,NO,CELLULAR,AUG,FRI,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,True,0,1,3,2,0,0,1,0,1
50,BLUECOLLAR,MARRIED,BASIC.6Y,NO,YES,NO,CELLULAR,MAY,MON,3.0,3,1,SUCCESS,-1.8,92.89299999999999,-46.2,1.354,5099.1,True,1,1,1,2,0,0,6,1,2
54,SELFEMPLOYED,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,AUG,TUE,3.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,True,6,1,3,0,0,0,1,3,1
51,BLUECOLLAR,MARRIED,BASIC.6Y,NO,NO,NO,CELLULAR,AUG,FRI,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,True,1,1,1,0,0,0,1,0,1
30,BLUECOLLAR,SINGLE,BASIC.9Y,NO,NO,NO,CELLULAR,NOV,WED,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.12,5195.8,True,1,2,2,0,0,0,7,4,1
42,HOUSEMAID,MARRIED,BASIC.4Y,UNKNOWN,YES,NO,TELEPHONE,JUN,FRI,8.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,True,3,1,0,2,0,1,4,0,1
41,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,UNKNOWN,YES,NO,TELEPHONE,JUN,MON,11.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.865,5228.1,True,9,1,5,2,0,1,4,1,1
47,SERVICES,SINGLE,BASIC.9Y,NO,NO,NO,CELLULAR,NOV,TUE,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.1530000000000005,5195.8,True,7,2,2,0,0,0,7,3,1
35,BLUECOLLAR,MARRIED,BASIC.6Y,NO,YES,NO,CELLULAR,APR,FRI,1.0,999,1,FAILURE,-1.8,93.075,-47.1,1.405,5099.1,True,1,1,1,2,0,0,0,0,0
58,BLUECOLLAR,MARRIED,BASIC.9Y,NO,NO,NO,CELLULAR,NOV,TUE,1.0,999,1,FAILURE,-0.1,93.2,-42.0,4.1530000000000005,5195.8,True,1,1,2,0,0,0,7,3,0
50,BLUECOLLAR,DIVORCED,HIGH.SCHOOL,NO,YES,YES,CELLULAR,JUL,MON,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,True,1,0,3,2,2,0,3,1,1
41,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,TELEPHONE,MAY,TUE,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,True,9,1,5,0,0,1,6,3,1
38,TECHNICIAN,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,MAY,WED,1.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.334,5099.1,True,9,1,6,2,0,0,6,4,1
32,STUDENT,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,NOV,THU,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,True,8,2,6,0,0,0,7,2,1
21,STUDENT,SINGLE,HIGH.SCHOOL,NO,NO,NO,CELLULAR,AUG,TUE,1.0,999,1,FAILURE,-2.9,92.20100000000001,-31.4,0.884,5076.2,True,8,2,3,0,0,0,1,3,0
46,ADMIN,DIVORCED,BASIC.9Y,UNKNOWN,NO,NO,TELEPHONE,MAY,WED,1.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,True,0,0,2,0,0,1,6,4,1
42,SELFEMPLOYED,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,NOV,FRI,3.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.021,5195.8,True,6,1,6,2,0,0,7,0,1
55,SERVICES,MARRIED,BASIC.9Y,NO,NO,NO,CELLULAR,AUG,WED,13.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,True,7,1,2,0,0,0,1,4,1
29,ADMIN,SINGLE,HIGH.SCHOOL,NO,YES,NO,TELEPHONE,NOV,MON,1.0,6,1,SUCCESS,-1.1,94.76700000000001,-50.8,1.05,4963.6,True,0,2,3,2,0,1,7,1,2
30,BLUECOLLAR,SINGLE,BASIC.6Y,UNKNOWN,YES,NO,TELEPHONE,JUN,WED,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,True,1,2,1,2,0,1,4,4,1
53,MANAGEMENT,MARRIED,BASIC.4Y,NO,YES,NO,CELLULAR,NOV,WED,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.12,5195.8,True,4,1,0,2,0,0,7,4,1
35,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,NOV,WED,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.12,5195.8,True,4,1,6,2,0,0,7,4,1
46,SERVICES,MARRIED,PROFESSIONAL.COURSE,NO,YES,NO,TELEPHONE,MAY,TUE,4.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.856,5191.0,True,7,1,5,2,0,1,6,3,1
30,BLUECOLLAR,MARRIED,UNKNOWN,NO,NO,NO,TELEPHONE,MAY,WED,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,1,1,7,0,0,1,6,4,1
43,ENTREPRENEUR,MARRIED,UNIVERSITY.DEGREE,UNKNOWN,YES,NO,CELLULAR,JUL,TUE,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,2,1,6,2,0,0,3,3,1
42,SERVICES,MARRIED,HIGH.SCHOOL,UNKNOWN,YES,NO,CELLULAR,JUL,MON,4.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,True,7,1,3,2,0,0,3,1,1
32,TECHNICIAN,MARRIED,PROFESSIONAL.COURSE,NO,NO,NO,CELLULAR,JUL,TUE,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,9,1,5,0,0,0,3,3,1
41,BLUECOLLAR,DIVORCED,BASIC.9Y,NO,YES,NO,CELLULAR,MAY,FRI,1.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,True,1,0,2,2,0,0,6,0,0
28,ADMIN,MARRIED,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,MAY,TUE,3.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.291,5099.1,True,0,1,6,0,0,0,6,3,0
24,SERVICES,SINGLE,UNIVERSITY.DEGREE,NO,NO,NO,CELLULAR,JUL,THU,6.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.963,5228.1,True,7,2,6,0,0,0,3,2,1
43,MANAGEMENT,MARRIED,UNIVERSITY.DEGREE,UNKNOWN,YES,YES,CELLULAR,APR,FRI,1.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.405,5099.1,True,4,1,6,2,2,0,0,0,1
30,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,MON,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.97,5228.1,True,0,2,6,2,0,0,1,1,1
55,BLUECOLLAR,MARRIED,BASIC.9Y,UNKNOWN,NO,NO,CELLULAR,NOV,TUE,2.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.1530000000000005,5195.8,True,1,1,2,0,0,0,7,3,1
51,RETIRED,MARRIED,BASIC.9Y,UNKNOWN,NO,NO,CELLULAR,JUL,FRI,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.959,5228.1,True,5,1,2,0,0,0,3,0,1
22,STUDENT,SINGLE,HIGH.SCHOOL,NO,NO,YES,CELLULAR,JUL,FRI,2.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.957,5228.1,True,8,2,3,0,2,0,3,0,1
32,ENTREPRENEUR,SINGLE,UNIVERSITY.DEGREE,NO,NO,YES,CELLULAR,NOV,THU,1.0,999,0,NONEXISTENT,-0.1,93.2,-42.0,4.0760000000000005,5195.8,True,2,2,6,0,2,0,7,2,1
43,ADMIN,MARRIED,PROFESSIONAL.COURSE,UNKNOWN,NO,NO,CELLULAR,JUL,THU,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.968,5228.1,True,0,1,5,0,0,0,3,2,1
39,MANAGEMENT,MARRIED,BASIC.6Y,UNKNOWN,NO,NO,TELEPHONE,JUN,MON,5.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.865,5228.1,True,4,1,1,0,0,1,4,1,1
52,BLUECOLLAR,DIVORCED,UNKNOWN,NO,NO,NO,CELLULAR,JUL,TUE,8.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.961,5228.1,True,1,0,7,0,0,0,3,3,1
38,TECHNICIAN,SINGLE,PROFESSIONAL.COURSE,NO,YES,NO,CELLULAR,MAY,MON,3.0,999,1,FAILURE,-1.8,92.89299999999999,-46.2,1.244,5099.1,True,9,2,5,2,0,0,6,1,0
59,RETIRED,MARRIED,BASIC.4Y,NO,NO,NO,TELEPHONE,APR,TUE,4.0,999,0,NONEXISTENT,-1.8,93.075,-47.1,1.453,5099.1,True,5,1,0,0,0,1,0,3,1
31,BLUECOLLAR,MARRIED,BASIC.4Y,NO,YES,NO,TELEPHONE,MAY,WED,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.857,5191.0,True,1,1,0,2,0,1,6,4,1
76,RETIRED,SINGLE,BASIC.4Y,NO,NO,NO,CELLULAR,NOV,MON,4.0,6,1,SUCCESS,-3.4,92.649,-30.1,0.715,5017.5,True,5,2,0,0,0,0,7,1,2
44,UNKNOWN,SINGLE,BASIC.9Y,UNKNOWN,YES,NO,TELEPHONE,JUN,MON,3.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.96,5228.1,True,11,2,2,2,0,1,4,1,1
30,BLUECOLLAR,MARRIED,UNKNOWN,NO,NO,NO,TELEPHONE,MAY,FRI,2.0,999,0,NONEXISTENT,1.1,93.994,-36.4,4.864,5191.0,True,1,1,7,0,0,1,6,0,1
32,SERVICES,MARRIED,HIGH.SCHOOL,UNKNOWN,NO,NO,TELEPHONE,JUN,FRI,1.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.959,5228.1,True,7,1,3,0,0,1,4,0,1
41,UNEMPLOYED,MARRIED,UNKNOWN,NO,NO,NO,TELEPHONE,JUN,FRI,3.0,999,0,NONEXISTENT,1.4,94.465,-41.8,4.967,5228.1,True,10,1,7,0,0,1,4,0,1
33,ADMIN,SINGLE,UNIVERSITY.DEGREE,NO,YES,NO,CELLULAR,AUG,THU,4.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,True,0,2,6,2,0,0,1,2,1
59,RETIRED,MARRIED,BASIC.4Y,NO,YES,NO,CELLULAR,AUG,FRI,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.963,5228.1,True,5,1,0,2,0,0,1,0,1
28,BLUECOLLAR,MARRIED,BASIC.9Y,NO,YES,NO,CELLULAR,JUL,MON,3.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.96,5228.1,True,1,1,2,2,0,0,3,1,1
33,BLUECOLLAR,SINGLE,BASIC.6Y,NO,YES,NO,CELLULAR,MAY,FRI,2.0,999,0,NONEXISTENT,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,True,1,2,1,2,0,0,6,0,1
53,SERVICES,MARRIED,HIGH.SCHOOL,UNKNOWN,YES,NO,CELLULAR,AUG,THU,1.0,999,0,NONEXISTENT,1.4,93.444,-36.1,4.9639999999999995,5228.1,True,7,1,3,2,0,0,1,2,1
41,SERVICES,MARRIED,HIGH.SCHOOL,NO,NO,NO,CELLULAR,MAR,WED,6.0,999,0,NONEXISTENT,-1.8,92.84299999999999,-50.0,1.778,5099.1,True,7,1,3,0,0,0,5,4,1
55,UNKNOWN,MARRIED,BASIC.4Y,NO,NO,YES,CELLULAR,JUL,THU,1.0,999,0,NONEXISTENT,1.4,93.91799999999999,-42.7,4.962,5228.1,True,11,1,0,0,2,0,3,2,1
